date	screen_name	text	fav	retweet	url
Thu Oct 14 13:44:10 +0000 2021	NormaFe71774279	RT @marcelopuella: Fue una mamarracha total el #DebateCapital rescato la cordura de @SantoroLeandro con quien tengo diferencias ideológicas…	0	56	https://twitter.com/NormaFe71774279/status/1448645812930572292
Thu Oct 14 13:44:10 +0000 2021	MMALNA	RT @DrCKambourian: En el #DebateCapital el candidato del FdT dijo que “a nadie le faltó una cama”. Lara murio en el piso, porque le faltó u…	0	1923	https://twitter.com/MMALNA/status/1448645812020514816
Thu Oct 14 13:44:07 +0000 2021	ObsComprometido	RT @DaroNieto: El kirchnerismo piensa que el camino es regalar viajes de egresados  y adoctrinar a los pibes en las escuelas. Para nosotros…	0	17	https://twitter.com/ObsComprometido/status/1448645800066756608
Thu Oct 14 13:44:07 +0000 2021	Marilda_I	RT @JonyViale: María Eugenia Vidal destrozó a Leandro Santoro en el #debatecapital Si coincidís deja tu “Si” en un comentario y dale RT htt…	0	707	https://twitter.com/Marilda_I/status/1448645797638139920
Thu Oct 14 13:44:03 +0000 2021	maria52926280	RT @SantoroLeandro: Argentina tiene que solucionar al mismo tiempo el problema de la inflación y el de la caída de la actividad económica.…	0	329	https://twitter.com/maria52926280/status/1448645782500823046
Thu Oct 14 13:44:02 +0000 2021	janofro	RT @OctavioCrivaro: Habla Milei: economista búlgaro, bla bla, falacia, bla bla, falacia, tabla de cifras de un austríaco, bla bla, un nombr…	0	43	https://twitter.com/janofro/status/1448645778902183936
Thu Oct 14 13:43:59 +0000 2021	JmcCalvo	RT @HernanLReyes: Bancando a @mariuvidal. Vamos por los 120 diputados en todo el país para decir un basta gigante. #A2voces #DebateCapital…	0	118	https://twitter.com/JmcCalvo/status/1448645766067539970
Thu Oct 14 13:43:59 +0000 2021	VickyS_Ok	"RT @VickyS_Ok: Cada día banco más a @JMilei el derecho a la vida por encima de todo. 
Y zurda para lo que decis está el Codigo penal desde…"	0	0	https://twitter.com/VickyS_Ok/status/1448645766050770951
Thu Oct 14 13:43:56 +0000 2021	HanoiSrta	"RT @DKacciamani: En el #DebateCapital Vidal reconoce que se hubieran seguido endeudando. 
1) Mentira. Ya los privados no le prestaban más y…"	0	13	https://twitter.com/HanoiSrta/status/1448645753644064776
Thu Oct 14 13:43:56 +0000 2021	MarianC00	"RT @BonelliOK: #Encuesta 📢
¿Quién creés que fue el ganador del #DebateCapital en @adosvoces_tn 📺?🤔"	0	517	https://twitter.com/MarianC00/status/1448645751966363656
Thu Oct 14 13:43:55 +0000 2021	Lmas94230039	RT @SantoroLeandro: Si todos sabemos dónde se venden las cosas robadas, es porque estamos perdiendo la lucha contra la inseguridad. Esto es…	0	380	https://twitter.com/Lmas94230039/status/1448645748740935683
Thu Oct 14 13:43:55 +0000 2021	azuldivino2018	"RT @Kouk1424: #DebateCapital
Paaabre Santoro, no puede hablar 2 segundos seguidos sin nombrar a #Macri
Des ce re bra do!!"	0	52	https://twitter.com/azuldivino2018/status/1448645748137111557
Thu Oct 14 13:43:51 +0000 2021	Maxzz0	RT @SantoroLeandro: No consiguieron vacunas, pero compraron barbijos a $3.000. No trajeron respiradores, pero alquilaron los hoteles de la…	0	685	https://twitter.com/Maxzz0/status/1448645732848656401
Thu Oct 14 13:43:49 +0000 2021	marilu8419571	RT @felipelahiteau: Santoro se olvidó de mostrar esto #DebateCapital https://t.co/v7UZuOCunO	0	762	https://twitter.com/marilu8419571/status/1448645722253844488
Thu Oct 14 13:43:49 +0000 2021	PatriaGrandeXXI	RT @SantoroLeandro: Se fugaron un FMI. #DebateCapital https://t.co/p3TmQmwGc3	0	1508	https://twitter.com/PatriaGrandeXXI/status/1448645721175986176
Thu Oct 14 13:43:48 +0000 2021	EugePo15	RT @babyaetchecopar: María Eugenia Vidal propuso que todos los candidatos pidan la renuncia a Aníbal Fernández.  “Cruzó un límite y no pued…	0	1253	https://twitter.com/EugePo15/status/1448645719858941954
Thu Oct 14 13:43:46 +0000 2021	clinicadellove	Conclusiones del debate, Vidal la más preparada, Milei no supo plasmar sus ideas en 1 minuto, Santoro Ah pero Macri!!! Y pura chicana y Bregman solo se victimizo y ataco con argumentos antiguos. #DebateCapital	2	0	https://twitter.com/clinicadellove/status/1448645708991639554
Thu Oct 14 13:43:42 +0000 2021	samsara2121	RT @DuarteMati: A Myriam Bregman la asusta una taser, pero celebraba que con esto se le tirara a la cabeza a la Policía. #DebateCapital htt…	0	308	https://twitter.com/samsara2121/status/1448645692696760321
Thu Oct 14 13:43:42 +0000 2021	gladieesterisa	"RT @todonoticias: 💬 ""QUIERO PEDIRLE AL PRESIDENTE QUE LE PIDA LA RENUNCIA A ANÍBAL FERNÁNDEZ"" | María Eugenia Vidal, de Juntos por el Cambi…"	0	564	https://twitter.com/gladieesterisa/status/1448645691727695873
Thu Oct 14 13:43:42 +0000 2021	AliciaLuB	RT @SantoroLeandro: Desde que el macrismo gobierna la Ciudad, todos los años faltan 20 mil vacantes. Y aunque parezca increíble, su insensi…	0	981	https://twitter.com/AliciaLuB/status/1448645691471847434
Thu Oct 14 13:43:41 +0000 2021	RDFRecl	"RT @SanBravoOk: @vulgarcite Noooo, noooo, memueeee con el último que le dijo: ""te preparaste toda la vida para estar ahí"" y el responde: ""b…"	0	2	https://twitter.com/RDFRecl/status/1448645691169857541
Thu Oct 14 13:43:41 +0000 2021	coembotaII	RT @SantoroLeandro: Gracias a todos y todas por seguir el debate. Digámosle sí al trabajo, sí a la educación, sí a la producción, sí a la s…	0	816	https://twitter.com/coembotaII/status/1448645690427543572
Thu Oct 14 13:43:41 +0000 2021	Rodrimansiila	RT @SantoroLeandro: Se fugaron un FMI. #DebateCapital https://t.co/p3TmQmwGc3	0	1508	https://twitter.com/Rodrimansiila/status/1448645687248187404
Thu Oct 14 13:43:39 +0000 2021	JuliaMo41729715	"RT @elisamas1: #DebateCapital 
¿Los zurdos como #Bregman echando la culpa al macrismo, cuando es parte de este #GobiernoCriminal ?"	0	11	https://twitter.com/JuliaMo41729715/status/1448645682194108416
Thu Oct 14 13:43:39 +0000 2021	edvolpa	RT @martincho46: #DebateCapital El único que defiende la vida de todos los porteños. Gracias @JMilei	0	11	https://twitter.com/edvolpa/status/1448645680759664643
Thu Oct 14 13:43:32 +0000 2021	Laumonteleone	RT @martintetaz: Esta es mi tapa preferida de @mariuvidal a @SantoroLeandro en el #DebateCapital https://t.co/z0Rt522qfi	0	987	https://twitter.com/Laumonteleone/status/1448645653173657600
Thu Oct 14 13:43:31 +0000 2021	martao45	RT @DrCKambourian: En el #DebateCapital el candidato del FdT dijo que “a nadie le faltó una cama”. Lara murio en el piso, porque le faltó u…	0	1923	https://twitter.com/martao45/status/1448645649184935943
Thu Oct 14 13:43:30 +0000 2021	gracohen	RT @LaspinaL: Felicitaciones @mariuvidal por tu participación estelar en el #DebateCapital por @todonoticias . Un abismo respecto al resto…	0	255	https://twitter.com/gracohen/status/1448645641983303697
Thu Oct 14 13:43:29 +0000 2021	janofro	"RT @fedeberg80: #GanóMyriam porque defendió:
-La agenda de los trabajadores, ocupados y desocupados
-La agenda del movimiento de mujeres
-L…"	0	16	https://twitter.com/janofro/status/1448645638736859146
Thu Oct 14 13:43:29 +0000 2021	pusimartinez	"RT @Alecbascbas: Bregman ""Yo no vivo de los empresarios""
Claro Myriam, vivís de nosotros.
#DebateCapital"	0	38	https://twitter.com/pusimartinez/status/1448645638674026507
Thu Oct 14 13:43:28 +0000 2021	skainet72	RT @SantoroLeandro: @mariuvidal En CABA tampoco le hacen honor a la calidad institucional. ¿Te acordas que en 2017 Lousteau se presentó com…	0	263	https://twitter.com/skainet72/status/1448645633871527951
Thu Oct 14 13:43:26 +0000 2021	AchuCiancia	RT @DrCKambourian: En el #DebateCapital el candidato del FdT dijo que “a nadie le faltó una cama”. Lara murio en el piso, porque le faltó u…	0	1923	https://twitter.com/AchuCiancia/status/1448645625252220928
Thu Oct 14 13:43:25 +0000 2021	fabiolastra	RT @SantoroLeandro: Gracias a todos y todas por seguir el debate. Digámosle sí al trabajo, sí a la educación, sí a la producción, sí a la s…	0	816	https://twitter.com/fabiolastra/status/1448645623155027978
Thu Oct 14 13:43:25 +0000 2021	fallend29	"RT @Farodelibertad_: Este minuto es extraordinario.
#MileiContraTodos
#DebateCapital https://t.co/S4z3brl3Pf"	0	624	https://twitter.com/fallend29/status/1448645622203047936
Thu Oct 14 13:43:24 +0000 2021	GeorginaPierin1	RT @JonyViale: María Eugenia Vidal destrozó a Leandro Santoro en el #debatecapital Si coincidís deja tu “Si” en un comentario y dale RT htt…	0	707	https://twitter.com/GeorginaPierin1/status/1448645616700063744
Thu Oct 14 13:43:23 +0000 2021	OjedaJuanManuel	RT @DuarteMati: A Myriam Bregman la asusta una taser, pero celebraba que con esto se le tirara a la cabeza a la Policía. #DebateCapital htt…	0	308	https://twitter.com/OjedaJuanManuel/status/1448645614946766855
Thu Oct 14 13:43:23 +0000 2021	Mariano00517017	RT @babyaetchecopar: María Eugenia Vidal propuso que todos los candidatos pidan la renuncia a Aníbal Fernández.  “Cruzó un límite y no pued…	0	1253	https://twitter.com/Mariano00517017/status/1448645614913277962
Thu Oct 14 13:43:21 +0000 2021	gracohen	RT @slospennato: Solidez y solvencia es la imagen que dejó @mariuvidal en el #DebateCapital respetando el uso de la palabra, con propuestas…	0	87	https://twitter.com/gracohen/status/1448645605186703370
Thu Oct 14 13:43:21 +0000 2021	cruzrodolfo111	RT @SantoroLeandro: Hablemos un poco de calidad institucional. Mirá lo que pasó la semana pasada. Se iba a votar la ley de etiquetado front…	0	581	https://twitter.com/cruzrodolfo111/status/1448645604515614738
Thu Oct 14 13:43:20 +0000 2021	AR13579	RT @babyaetchecopar: Dale Rt si queres que Anibal Fernández renuncie y nunca más ejerza un cargo público. #DebateCapital	0	799	https://twitter.com/AR13579/status/1448645599855878144
Thu Oct 14 13:43:18 +0000 2021	r_mas_c	"RT @M2015ROCIO: #DebateCapital 
Santoro sin ponerse colorado: ""A nadie le faltó un respirador""
👇🏼 https://t.co/B6Yfx7qgrq"	0	56	https://twitter.com/r_mas_c/status/1448645592104665097
Thu Oct 14 13:43:18 +0000 2021	BenjaRojo8	RT @SantoroLeandro: No consiguieron vacunas, pero compraron barbijos a $3.000. No trajeron respiradores, pero alquilaron los hoteles de la…	0	685	https://twitter.com/BenjaRojo8/status/1448645591030849550
Thu Oct 14 13:43:17 +0000 2021	skainet72	RT @SantoroLeandro: Hace 15 días, @mariuvidal para mostrarse dura ante la derecha que le está sacando votos se autopostuló como Presidenta…	0	251	https://twitter.com/skainet72/status/1448645589328011272
Thu Oct 14 13:43:17 +0000 2021	GeorginaPierin1	RT @LucasDeJesusOk: Patinó Milei. No supo, siquiera, apegarse a reglas que pactaron entre los candidatos. Bregman, al igual que su carrera…	0	265	https://twitter.com/GeorginaPierin1/status/1448645588027797508
Thu Oct 14 13:43:15 +0000 2021	cruzrodolfo111	RT @SantoroLeandro: Desde que el macrismo gobierna la Ciudad, todos los años faltan 20 mil vacantes. Y aunque parezca increíble, su insensi…	0	981	https://twitter.com/cruzrodolfo111/status/1448645581824401416
Thu Oct 14 13:43:13 +0000 2021	MVirginiaArg	RT @SantoroLeandro: Arshak es un agente de la Policía de la Ciudad que está desaparecido hace 30 meses. ¿Les parece algo normal? ¿Alguna ve…	0	1587	https://twitter.com/MVirginiaArg/status/1448645569988075531
Thu Oct 14 13:43:12 +0000 2021	AR13579	"RT @kidlapicera: Golpe final de María Eugenia Vidal al mentiroso de Santoro.
En noviembre el triunfo es por escándalo. #DebateCapital https…"	0	269	https://twitter.com/AR13579/status/1448645568012509197
Thu Oct 14 13:43:06 +0000 2021	mattcba1	"RT @DocEliMarquez: Nadie va a decir nada de lo que esta pasando con las vacunas? Que están haciendo un experimento masivo en Argentina???
N…"	0	192	https://twitter.com/mattcba1/status/1448645541731069965
Thu Oct 14 13:43:05 +0000 2021	desclasada_	RT @DaroNieto: El kirchnerismo piensa que el camino es regalar viajes de egresados  y adoctrinar a los pibes en las escuelas. Para nosotros…	0	17	https://twitter.com/desclasada_/status/1448645537838747661
Thu Oct 14 13:43:03 +0000 2021	muchiarg	"Milei ayer tuvo un malísimo desempeño en el #DebateCapital 
Y la culpa de todo la tuvo @PatoBullrich  🤣🤣🤣

Se viene el ""Ah, pero Pato""..... 🦆 https://t.co/vuXqIKAF5p"	2	0	https://twitter.com/muchiarg/status/1448645529957593098
Thu Oct 14 13:43:02 +0000 2021	skainet72	RT @SantoroLeandro: Hablemos un poco de calidad institucional. Mirá lo que pasó la semana pasada. Se iba a votar la ley de etiquetado front…	0	581	https://twitter.com/skainet72/status/1448645527633989643
Thu Oct 14 13:42:58 +0000 2021	MariaEva1956	RT @SantoroLeandro: No se construyó una escuela, no se amplió una fábrica, no se hizo un kilómetro de subte. Nadie sabe donde están los dol…	0	708	https://twitter.com/MariaEva1956/status/1448645510756065286
Thu Oct 14 13:42:56 +0000 2021	IberoAugusto	RT @SantoroLeandro: Se fugaron un FMI. #DebateCapital https://t.co/p3TmQmwGc3	0	1508	https://twitter.com/IberoAugusto/status/1448645499674898433
Thu Oct 14 13:42:55 +0000 2021	BruGaPePa	RT @SantoroLeandro: Desde que el macrismo gobierna la Ciudad, todos los años faltan 20 mil vacantes. Y aunque parezca increíble, su insensi…	0	981	https://twitter.com/BruGaPePa/status/1448645497145548800
Thu Oct 14 13:42:50 +0000 2021	LauraE_Schwarz	"RT @WalhallaMann: Totalmente superior Vidal, 10 escalones arriba. La sorpresa, el papelón de Milei. Esperaba otra cosa.

#DebateCapital"	0	303	https://twitter.com/LauraE_Schwarz/status/1448645474479591425
Thu Oct 14 13:42:50 +0000 2021	janofro	"RT @OctavioCrivaro: ¿Alguien me confirma si @myriambregman le dijo ""catador de falacias"" a Milei, por favor? No sé si escuché mal o si el b…"	0	82	https://twitter.com/janofro/status/1448645474177540097
Thu Oct 14 13:42:49 +0000 2021	MARISAAVELL	RT @SantoroLeandro: Gracias a todos y todas por seguir el debate. Digámosle sí al trabajo, sí a la educación, sí a la producción, sí a la s…	0	816	https://twitter.com/MARISAAVELL/status/1448645470771765253
Thu Oct 14 13:42:49 +0000 2021	fedecsittner	RT @CagnacciCamilo: Si bien no ha sido la noche de Milei, no se puede soslayar que Bonelli y Alfano han tenido mucho que ver con eso siendo…	0	55	https://twitter.com/fedecsittner/status/1448645470482362372
Thu Oct 14 13:42:48 +0000 2021	castillowal	RT @babyaetchecopar: Dale Rt si queres que Anibal Fernández renuncie y nunca más ejerza un cargo público. #DebateCapital	0	799	https://twitter.com/castillowal/status/1448645466741100559
Thu Oct 14 13:42:47 +0000 2021	JuliaMo41729715	"RT @Kouk1424: #DebateCapital 
Dice Myriam Bregman que la pandemia se la debemos al capitalismo.
Avísenle que salió de China ... dónde reina…"	0	518	https://twitter.com/JuliaMo41729715/status/1448645463763144704
Thu Oct 14 13:42:46 +0000 2021	diegoquijano307	RT @JonyViale: María Eugenia Vidal destrozó a Leandro Santoro en el #debatecapital Si coincidís deja tu “Si” en un comentario y dale RT htt…	0	707	https://twitter.com/diegoquijano307/status/1448645458520277007
Thu Oct 14 13:42:39 +0000 2021	rtvpatriagrande	"RT @AgenciaElVigia: #DebateCapital: ""Se fugaron un FMI"", le dijo @SantoroLeandro a @mariuvidal https://t.co/W73S1CV0Gr"	0	66	https://twitter.com/rtvpatriagrande/status/1448645430376497159
Thu Oct 14 13:42:38 +0000 2021	amilcar104	RT @julian_bussetti: Esta placa te olvidaste Santoro. #DebateCapital https://t.co/BIBgY2W34E	0	269	https://twitter.com/amilcar104/status/1448645426295410695
Thu Oct 14 13:42:37 +0000 2021	AR13579	RT @DuarteMati: A Myriam Bregman la asusta una taser, pero celebraba que con esto se le tirara a la cabeza a la Policía. #DebateCapital htt…	0	308	https://twitter.com/AR13579/status/1448645420444389377
Thu Oct 14 13:42:33 +0000 2021	montoto_silvia	"RT @SergioChouza: jajajaja pero si Larreta acaba de poner DOS impuestos nuevos hace literalmente DIEZ meses, qué decís 🤌

#DebateCapital ht…"	0	560	https://twitter.com/montoto_silvia/status/1448645403872620551
Thu Oct 14 13:42:31 +0000 2021	alguacilpablo3	RT @atlanticsurff: Mi ciela Myriam Bregman dice en el #DebateCapital que siempre está al lado de la víctimas, la misma Myriam Bregman que v…	0	2642	https://twitter.com/alguacilpablo3/status/1448645396289392657
Thu Oct 14 13:42:31 +0000 2021	marcelitaantik	RT @babyaetchecopar: María Eugenia Vidal propuso que todos los candidatos pidan la renuncia a Aníbal Fernández.  “Cruzó un límite y no pued…	0	1253	https://twitter.com/marcelitaantik/status/1448645393793699844
Thu Oct 14 13:42:30 +0000 2021	Anita7980034520	RT @atlanticsurff: Mi ciela Myriam Bregman dice en el #DebateCapital que siempre está al lado de la víctimas, la misma Myriam Bregman que v…	0	2642	https://twitter.com/Anita7980034520/status/1448645391679844358
Thu Oct 14 13:42:26 +0000 2021	mariabucci18	RT @SantoroLeandro: Desde que el macrismo gobierna la Ciudad, todos los años faltan 20 mil vacantes. Y aunque parezca increíble, su insensi…	0	981	https://twitter.com/mariabucci18/status/1448645373652779012
Thu Oct 14 13:42:24 +0000 2021	guayaba_kiwi	RT @JonyViale: María Eugenia Vidal destrozó a Leandro Santoro en el #debatecapital Si coincidís deja tu “Si” en un comentario y dale RT htt…	0	707	https://twitter.com/guayaba_kiwi/status/1448645364827836417
Thu Oct 14 13:42:21 +0000 2021	LALITASANTORA	RT @SantoroLeandro: Se fugaron un FMI. #DebateCapital https://t.co/p3TmQmwGc3	0	1508	https://twitter.com/LALITASANTORA/status/1448645352987496450
Thu Oct 14 13:42:20 +0000 2021	Design10Guzman	RT @SantoroLeandro: Arshak es un agente de la Policía de la Ciudad que está desaparecido hace 30 meses. ¿Les parece algo normal? ¿Alguna ve…	0	1587	https://twitter.com/Design10Guzman/status/1448645350026141698
